title,image,area_1,area_2,latitude,longitude,address
塭子頭紅樹林生態保護區,/hotspots/taiwan_img/塭子頭紅樹林生態保護區.jpg,苗栗縣,竹南鎮,24.666496,120.84343,苗栗縣竹南鎮五福大橋下
龍鳳漁港,/hotspots/taiwan_img/龍鳳漁港.jpg,苗栗縣,竹南鎮,24.699778,120.85831,苗栗縣竹南鎮龍鳳里21鄰龍江街369巷15號
功維敘隧道,/hotspots/taiwan_img/功維敘隧道.jpg,苗栗縣,苗栗市,24.554356,120.81096,苗栗縣苗栗市貓裏山公園旁
通霄神社,/hotspots/taiwan_img/通霄神社.jpg,苗栗縣,通霄鎮,24.492372,120.68289,苗栗縣通霄鎮中正路8號
大湖草莓文化館,/hotspots/taiwan_img/大湖草莓文化館.jpg,苗栗縣,大湖鄉,24.42908,120.86811,苗栗縣大湖鄉富興村八寮灣2-4號
苑港觀光漁港,/hotspots/taiwan_img/苑港觀光漁港.jpg,苗栗縣,苑裡鎮,24.4591,120.64726,苗栗縣苑裡鎮
汶水老街,/hotspots/taiwan_img/汶水老街.jpg,苗栗縣,獅潭鄉,24.457698,120.87562,苗栗縣獅潭鄉
明德水庫風景區,/hotspots/taiwan_img/明德水庫風景區.jpg,苗栗縣,頭屋鄉,24.584586,120.88677,苗栗縣頭屋鄉明德路90-1號
臺灣客家文化館,/hotspots/taiwan_img/臺灣客家文化館.jpg,苗栗縣,銅鑼鄉,24.462385,120.77124,苗栗縣銅鑼鄉九湖村銅科南路6號
台灣油礦陳列館,/hotspots/taiwan_img/台灣油礦陳列館.jpg,苗栗縣,公館鄉,24.460023,120.85601,苗栗縣公館鄉開礦村36號
臺灣蠶蜂昆蟲教育園區,/hotspots/taiwan_img/臺灣蠶蜂昆蟲教育園區.jpg,苗栗縣,公館鄉,24.494855,120.82798,苗栗縣公館鄉館南村261號
尚順育樂世界,/hotspots/taiwan_img/尚順育樂世界.jpg,苗栗縣,頭份市,24.68825,120.90463,苗栗縣頭份市育樂街6號
火炎山遊樂區,/hotspots/taiwan_img/火炎山遊樂區.jpg,苗栗縣,苑裡鎮,24.409378,120.69949,苗栗縣苑裡鎮石鎮里錦山8鄰1號
高美濕地,/hotspots/taiwan_img/高美濕地.jpg,臺中市,清水區,24.311951,120.54981,臺中市清水區大甲溪出海口
東勢林場遊樂區,/hotspots/taiwan_img/東勢林場遊樂區.jpg,臺中市,東勢區,24.285313,120.86774,臺中市東勢區勢林街6-1號
逢甲夜市,/hotspots/taiwan_img/逢甲夜市.jpg,臺中市,西屯區,24.175736,120.64539,臺中市西屯區文華路
谷關風景特定區,/hotspots/taiwan_img/谷關風景特定區.jpg,臺中市,和平區,24.203014,121.00369,臺中市和平區東關路一段
武陵農場,/hotspots/taiwan_img/武陵農場.jpg,臺中市,和平區,24.345005,121.3082,臺中市和平區武陵路3-1號
谷關溫泉,/hotspots/taiwan_img/谷關溫泉.jpg,臺中市,和平區,24.203333,121.00916,臺中市和平區東關路一段溫泉巷
國立自然科學博物館,/hotspots/taiwan_img/國立自然科學博物館.jpg,臺中市,北區,24.157233,120.66606,臺中市北區館前路1號
參山國家風景區-梨山遊客中心,/hotspots/taiwan_img/參山國家風景區-梨山遊客中心.jpg,臺中市,和平區,24.254757,121.2512,臺中市和平區梨山里中正路91-2號
精明一街,/hotspots/taiwan_img/精明一街.jpg,臺中市,西區,24.156219,120.65579,臺中市西區精明一街
大雪山國家森林遊樂區,/hotspots/taiwan_img/大雪山國家森林遊樂區.jpg,臺中市,和平區,24.244563,120.97511,臺中市和平區雪山路18號
后里馬場,/hotspots/taiwan_img/后里馬場.jpg,臺中市,后里區,24.298637,120.73582,臺中市后里區寺山路41號
東海大學,/hotspots/taiwan_img/東海大學.jpg,臺中市,西屯區,24.178895,120.60055,臺中市西屯區臺灣大道四段1727號
福壽山農場,/hotspots/taiwan_img/福壽山農場.jpg,臺中市,和平區,24.244921,121.24578,臺中市和平區福壽路29號
八仙山國家森林遊樂區,/hotspots/taiwan_img/八仙山國家森林遊樂區.jpg,臺中市,和平區,24.192249,121.01461,臺中市和平區東關路一段200-8號
國立臺灣美術館,/hotspots/taiwan_img/國立臺灣美術館.jpg,臺中市,西區,24.141186,120.66331,臺中市西區五權西路一段2號
大甲鎮瀾宮,/hotspots/taiwan_img/大甲鎮瀾宮.jpg,臺中市,大甲區,24.345142,120.62348,臺中市大甲區順天路158號
中華夜市,/hotspots/taiwan_img/中華夜市.jpg,臺中市,中區,24.147187,120.67875,臺中市中區中華路一段
梧棲觀光漁港,/hotspots/taiwan_img/梧棲觀光漁港.jpg,臺中市,清水區,24.29341,120.52122,臺中市清水區北堤路30號
臺中民俗公園,/hotspots/taiwan_img/臺中民俗公園.jpg,臺中市,北屯區,24.174689,120.68718,臺中市北屯區旅順路二段73號
臺中公園,/hotspots/taiwan_img/臺中公園.jpg,臺中市,北區,24.144818,120.68447,臺中市北區雙十路一段65號
臺中都會公園,/hotspots/taiwan_img/臺中都會公園.jpg,臺中市,西屯區,24.207827,120.59881,臺中市西屯區都會園路1215巷140號
麗寶樂園,/hotspots/taiwan_img/麗寶樂園.jpg,臺中市,后里區,24.323054,120.69552,臺中市后里區福容路8號
草悟道,/hotspots/taiwan_img/草悟道.jpg,臺中市,西區,24.1484,120.66477,臺中市西區向上北路
參山國家風景區,/hotspots/taiwan_img/參山國家風景區.jpg,臺中市,霧峰區,24.05822,120.69808,臺中市霧峰區中正路738號
東豐自行車綠廊,/hotspots/taiwan_img/東豐自行車綠廊.jpg,臺中市,石岡區,24.276023,120.77879,臺中市石岡區石城街1號
鐵砧山風景特定區,/hotspots/taiwan_img/鐵砧山風景特定區.jpg,臺中市,大甲區,24.359239,120.64998,臺中市大甲區成功路221號
東海藝術街商圈,/hotspots/taiwan_img/東海藝術街商圈.jpg,臺中市,龍井區,24.187969,120.59352,臺中市龍井區國際街
921地震教育園區,/hotspots/taiwan_img/921地震教育園區.jpg,臺中市,霧峰區,24.04226,120.69962,臺中市霧峰區新生路192號
裡冷部落,/hotspots/taiwan_img/裡冷部落.jpg,臺中市,和平區,24.16585,120.95178,臺中市和平區
臺中大甲-名列世界慶典的媽祖文化,/hotspots/taiwan_img/臺中大甲-名列世界慶典的媽祖文化.jpg,臺中市,大甲區,24.344429,120.62701,臺中市大甲區
雪霸國家公園-武陵遊客中心,/hotspots/taiwan_img/雪霸國家公園-武陵遊客中心.jpg,臺中市,和平區,24.353244,121.30978,臺中市和平區武陵路4號
武陵國家森林遊樂區,/hotspots/taiwan_img/武陵國家森林遊樂區.jpg,臺中市,和平區,24.403596,121.30398,臺中市和平區武陵路3號
石岡水壩,/hotspots/taiwan_img/石岡水壩.jpg,臺中市,石岡區,24.28133,120.76942,臺中市石岡區豐勢路1238號
大肚溪口野生動物保護區,/hotspots/taiwan_img/大肚溪口野生動物保護區.jpg,大肚溪,出海,24.207902,120.48157,大肚溪出海口
磺溪書院,/hotspots/taiwan_img/磺溪書院.jpg,臺中市,大肚區,24.150077,120.53932,臺中市大肚區文昌一街10號
臺中港燈塔,/hotspots/taiwan_img/臺中港燈塔.jpg,臺中市,梧棲區,24.288054,120.52333,臺中市梧棲區臺中港一號碼頭遠東倉儲頂端
臺中市港區藝術中心,/hotspots/taiwan_img/臺中市港區藝術中心.jpg,臺中市,清水區,24.269457,120.55766,臺中市清水區忠貞路21號
臺中孔廟,/hotspots/taiwan_img/臺中孔廟.jpg,臺中市,北區,24.154329,120.68995,臺中市北區雙十路二段30號
張連昌薩克斯風博物館‧觀光工廠,/hotspots/taiwan_img/張連昌薩克斯風博物館‧觀光工廠.jpg,臺中市,后里區,24.312384,120.69458,臺中市后里區公安路330-1號
彩虹村,/hotspots/taiwan_img/彩虹村.jpg,臺中市,南屯區,24.133681,120.60983,臺中市南屯區春安路56巷25號
高美燈塔,/hotspots/taiwan_img/高美燈塔.jpg,臺中市,清水區,24.312734,120.55131,臺中市清水區高美路748號
捎來步道,/hotspots/taiwan_img/捎來步道.jpg,臺中市,和平區,24.205635,121.00572,臺中市和平區捎來步道
臺中國家歌劇院,/hotspots/taiwan_img/臺中國家歌劇院.jpg,臺中市,西屯區,24.162649,120.6403,臺中市西屯區惠來路二段101號
參山國家風景區-谷關遊客中心暨入關博物館,/hotspots/taiwan_img/參山國家風景區-谷關遊客中心暨入關博物館.jpg,臺中市,和平區,24.203323,121.00677,臺中市和平區東關路一段102號
立法院議政博物館,/hotspots/taiwan_img/立法院議政博物館.jpg,臺中市,霧峰區,24.05333,120.70008,臺中市霧峰區中正路734號
東勢林業文化園區,/hotspots/taiwan_img/東勢林業文化園區.jpg,臺中市,東勢區,24.243787,120.83365,臺中市東勢區東關路六段1368號
鹿港老街,/hotspots/taiwan_img/鹿港老街.jpg,彰化縣,鹿港鎮,24.055906,120.43289,彰化縣鹿港鎮瑤林街、埔頭街
田尾公路花園,/hotspots/taiwan_img/田尾公路花園.jpg,彰化縣,田尾鄉,23.896006,120.53176,彰化縣田尾鄉民族路一段196號
二水,/hotspots/taiwan_img/二水.jpg,彰化縣,二水鄉,23.81322,120.61805,彰化縣二水鄉
王功漁港（王功漁火碼頭）,/hotspots/taiwan_img/王功漁港（王功漁火碼頭）.jpg,彰化縣,芳苑鄉,23.969635,120.32644,彰化縣芳苑鄉漁港路900號
八卦山大佛風景區,/hotspots/taiwan_img/八卦山大佛風景區.jpg,彰化縣,彰化市,24.078487,120.54882,彰化縣彰化市溫泉路31號
參山國家風景區-八卦山脈生態遊客中心,/hotspots/taiwan_img/參山國家風景區-八卦山脈生態遊客中心.jpg,彰化縣,彰化市,24.078433,120.55566,彰化縣彰化市卦山路13-7號
鹿港天后宮,/hotspots/taiwan_img/鹿港天后宮.jpg,彰化縣,鹿港鎮,24.059307,120.43144,彰化縣鹿港鎮中山路430號
彰化鹿港-工藝、美食、古蹟,/hotspots/taiwan_img/彰化鹿港-工藝、美食、古蹟.jpg,彰化縣,鹿港鎮,24.055906,120.43289,彰化縣鹿港鎮
鹿港龍山寺,/hotspots/taiwan_img/鹿港龍山寺.jpg,彰化縣,彰化市,24.050388,120.43492,彰化縣彰化市溫泉路31號
鹿港民俗文物館,/hotspots/taiwan_img/鹿港民俗文物館.jpg,彰化縣,鹿港鎮,24.053883,120.43648,彰化縣鹿港鎮館前街88號
臺灣玻璃館,/hotspots/taiwan_img/臺灣玻璃館.jpg,彰化縣,鹿港鎮,24.068204,120.39488,彰化縣鹿港鎮鹿工南四路30號
九曲巷,/hotspots/taiwan_img/九曲巷.jpg,彰化縣,鹿港鎮,24.053459,120.43502,彰化縣鹿港鎮金盛巷
芳苑燈塔,/hotspots/taiwan_img/芳苑燈塔.jpg,彰化縣,芳苑鄉,23.971134,120.32416,彰化縣芳苑鄉王功村漁港七路146號
寶藏寺,/hotspots/taiwan_img/寶藏寺.jpg,彰化縣,芬園鄉,24.002206,120.62816,彰化縣芬園鄉彰南路三段135巷100號
半邊井,/hotspots/taiwan_img/半邊井.jpg,彰化縣,鹿港鎮,24.056022,120.43299,彰化縣鹿港鎮瑤林街12號
彰化孔子廟,/hotspots/taiwan_img/彰化孔子廟.jpg,彰化縣,彰化市,24.078519,120.54352,彰化縣彰化市孔門路30號
永靖餘三館,/hotspots/taiwan_img/永靖餘三館.jpg,彰化縣,永靖鄉,23.912368,120.5422,彰化縣永靖鄉中山路一段451巷2號
白蘭氏健康博物館,/hotspots/taiwan_img/白蘭氏健康博物館.jpg,彰化縣,鹿港鎮,24.07767,120.40058,彰化縣鹿港鎮鹿工路18號
鹿港文武廟,/hotspots/taiwan_img/鹿港文武廟.jpg,彰化縣,鹿港鎮,24.048868,120.43803,彰化縣鹿港鎮青雲路2號
意樓,/hotspots/taiwan_img/意樓.jpg,彰化縣,鹿港鎮,24.052972,120.43526,彰化縣鹿港鎮金盛巷
十宜樓,/hotspots/taiwan_img/十宜樓.jpg,彰化縣,鹿港鎮,24.053425,120.43517,彰化縣鹿港鎮中山路147號
清水岩寺,/hotspots/taiwan_img/清水岩寺.jpg,彰化縣,社頭鄉,23.886355,120.61389,彰化縣社頭鄉清水岩路1號
扇形車庫,/hotspots/taiwan_img/扇形車庫.jpg,彰化縣,彰化市,24.085948,120.54017,彰化縣彰化市彰美路一段1號
清水岩生態展示中心,/hotspots/taiwan_img/清水岩生態展示中心.jpg,彰化縣,社頭鄉,23.885706,120.61367,彰化縣社頭鄉清水岩路1-1號
樂活襪之鄉博物館,/hotspots/taiwan_img/樂活襪之鄉博物館.jpg,彰化縣,社頭鄉,23.903237,120.60223,彰化縣社頭鄉社石路559號
福井鐵道文物館,/hotspots/taiwan_img/福井鐵道文物館.jpg,彰化縣,社頭鄉,23.896964,120.58521,彰化縣社頭鄉社斗路一段336號
台灣手套博物館,/hotspots/taiwan_img/台灣手套博物館.jpg,彰化縣,社頭鄉,23.902685,120.60321,彰化縣社頭鄉織襪一路8號
二林鎮,/hotspots/taiwan_img/二林鎮.jpg,彰化縣,二林鎮,23.899804,120.37426,彰化縣二林鎮
芳苑鄉,/hotspots/taiwan_img/芳苑鄉.jpg,彰化縣,芳苑鄉,23.924354,120.32038,彰化縣芳苑鄉
彰化市,/hotspots/taiwan_img/彰化市.jpg,彰化縣,彰化市,24.080905,120.54225,彰化縣彰化市
二水自行車道,/hotspots/taiwan_img/二水自行車道.jpg,彰化縣,二水鄉,23.814388,120.61744,彰化縣二水鄉
日月潭國家風景區-向山遊客中心,/hotspots/taiwan_img/日月潭國家風景區-向山遊客中心.jpg,南投縣,魚池鄉,23.851592,120.9017,南投縣魚池鄉中山路599號
集集火車站,/hotspots/taiwan_img/集集火車站.jpg,南投縣,集集鎮,23.826451,120.78489,南投縣集集鎮民生路75號
杉林溪森林生態渡假園區,/hotspots/taiwan_img/杉林溪森林生態渡假園區.jpg,南投縣,竹山鎮,23.636845,120.79465,南投縣竹山鎮溪山路6號
埔里,/hotspots/taiwan_img/埔里.jpg,南投縣,埔里鎮,23.966537,120.96918,南投縣埔里鎮
東埔溫泉,/hotspots/taiwan_img/東埔溫泉.jpg,南投縣,信義鄉,23.561439,120.93097,南投縣信義鄉東埔村
清境農場,/hotspots/taiwan_img/清境農場.jpg,南投縣,仁愛鄉,24.05851,121.16282,南投縣仁愛鄉仁和路170號
九族文化村,/hotspots/taiwan_img/九族文化村.jpg,南投縣,魚池鄉,23.869105,120.94788,南投縣魚池鄉大林村金天巷45號
水里蛇窯,/hotspots/taiwan_img/水里蛇窯.jpg,南投縣,水里鄉,23.800656,120.86465,南投縣水里鄉頂崁村回窯路16號
合歡山國家森林遊樂區,/hotspots/taiwan_img/合歡山國家森林遊樂區.jpg,南投縣,仁愛鄉,24.142411,121.28418,南投縣仁愛鄉
中台禪寺,/hotspots/taiwan_img/中台禪寺.jpg,南投縣,埔里鎮,24.009088,120.94459,南投縣埔里鎮中台路2號
溪頭自然教育園區,/hotspots/taiwan_img/溪頭自然教育園區.jpg,南投縣,鹿谷鄉,23.674517,120.79725,南投縣鹿谷鄉森林巷9號
霧社,/hotspots/taiwan_img/霧社.jpg,南投縣,仁愛鄉,24.022184,121.13204,南投縣仁愛鄉
風櫃斗,/hotspots/taiwan_img/風櫃斗.jpg,南投縣,信義鄉,23.669081,120.85659,南投縣信義鄉
奧萬大國家森林遊樂區,/hotspots/taiwan_img/奧萬大國家森林遊樂區.jpg,南投縣,仁愛鄉,23.953599,121.17708,南投縣仁愛鄉親愛村大安路153號
玉山國家公園-水里遊客中心,/hotspots/taiwan_img/玉山國家公園-水里遊客中心.jpg,南投縣,水里鄉,23.813066,120.85034,南投縣水里鄉中山路一段515號
猫囒山步道,/hotspots/taiwan_img/猫囒山步道.jpg,南投縣,魚池鄉,23.877198,120.91288,南投縣魚池鄉中山路292號
惠蓀林場,/hotspots/taiwan_img/惠蓀林場.jpg,南投縣,仁愛鄉,24.091197,121.03372,南投縣仁愛鄉新生村山林巷1號
集集鎮 - 火車印象‧踩風集集,/hotspots/taiwan_img/集集鎮 - 火車印象‧踩風集集.jpg,南投縣,集集鎮,23.826499,120.78488,南投縣集集鎮
日月潭伊達邵,/hotspots/taiwan_img/日月潭伊達邵.jpg,南投縣,魚池鄉,23.848909,120.92946,南投縣魚池鄉文化街127號（伊達邵遊客中心）
臺灣地理中心碑,/hotspots/taiwan_img/臺灣地理中心碑.jpg,南投縣,埔里鎮,23.973837,120.97969,南投縣埔里鎮和平東路
日月潭文武廟,/hotspots/taiwan_img/日月潭文武廟.jpg,南投縣,魚池鄉,23.869967,120.92755,南投縣魚池鄉中正路63號
日月潭拉魯島,/hotspots/taiwan_img/日月潭拉魯島.jpg,南投縣,魚池鄉,23.85568,120.91133,南投縣魚池鄉拉魯島
太魯閣國家公園-合歡山管理站,/hotspots/taiwan_img/太魯閣國家公園-合歡山管理站.jpg,南投縣,仁愛鄉,24.162132,121.28712,南投縣仁愛鄉榮星村松原巷11號
車埕車站,/hotspots/taiwan_img/車埕車站.jpg,南投縣,水里鄉,23.832637,120.86574,南投縣水里鄉民權巷2號
日月潭涵碧步道,/hotspots/taiwan_img/日月潭涵碧步道.jpg,南投縣,魚池鄉,23.862239,120.90869,南投縣魚池鄉涵碧步道
泰雅渡假村,/hotspots/taiwan_img/泰雅渡假村.jpg,南投縣,國姓鄉,24.068322,120.94329,南投縣國姓鄉北港村北原路56-2號
鹿谷鄉農會茶葉文化館,/hotspots/taiwan_img/鹿谷鄉農會茶葉文化館.jpg,南投縣,鹿谷鄉,23.741304,120.75699,南投縣鹿谷鄉中正路一段231號
鳳凰谷鳥園生態園區,/hotspots/taiwan_img/鳳凰谷鳥園生態園區.jpg,南投縣,鹿谷鄉,23.729885,120.79213,南投縣鹿谷鄉仁義路1-9號
八通關古道,/hotspots/taiwan_img/八通關古道.jpg,南投縣,信義鄉,23.556201,120.9266,南投縣信義鄉
九九峰自然保留區,/hotspots/taiwan_img/九九峰自然保留區.jpg,南投縣,草屯鎮,23.994339,120.77168,南投縣草屯鎮
日月潭玄奘寺,/hotspots/taiwan_img/日月潭玄奘寺.jpg,南投縣,魚池鄉,23.84736,120.91737,南投縣魚池鄉日月村中正路389號
日月潭慈恩塔,/hotspots/taiwan_img/日月潭慈恩塔.jpg,南投縣,魚池鄉,23.842025,120.92084,南投縣魚池鄉
參山國家風景區-松柏嶺遊客中心,/hotspots/taiwan_img/參山國家風景區-松柏嶺遊客中心.jpg,南投縣,名間鄉,23.833922,120.63599,南投縣名間鄉名松路二段181號
日月潭玄光寺,/hotspots/taiwan_img/日月潭玄光寺.jpg,南投縣,魚池鄉,23.852096,120.9136,南投縣魚池鄉日月村中正路338號
牛耳藝術渡假村,/hotspots/taiwan_img/牛耳藝術渡假村.jpg,南投縣,埔里鎮,23.965617,120.94323,南投縣埔里鎮中山路四段1號
特有生物研究保育中心,/hotspots/taiwan_img/特有生物研究保育中心.jpg,南投縣,集集鎮,23.828355,120.80121,南投縣集集鎮民生東路1號
國立臺灣工藝研究發展中心,/hotspots/taiwan_img/國立臺灣工藝研究發展中心.jpg,南投縣,草屯鎮,23.980774,120.69185,南投縣草屯鎮中正路573號
木生昆蟲博物館,/hotspots/taiwan_img/木生昆蟲博物館.jpg,南投縣,埔里鎮,23.964272,120.94533,南投縣埔里鎮南村路6-2號
王英信美術館,/hotspots/taiwan_img/王英信美術館.jpg,南投縣,草屯鎮,23.989118,120.8072,南投縣草屯鎮雙冬里中正路25號
茶二指故事館,/hotspots/taiwan_img/茶二指故事館.jpg,南投縣,名間鄉,23.824907,120.6439,南投縣名間鄉埔中巷32-1號
貯木池,/hotspots/taiwan_img/貯木池.jpg,南投縣,水里鄉,23.834521,120.86611,南投縣水里鄉民權巷110-2號
日月潭水社碼頭,/hotspots/taiwan_img/日月潭水社碼頭.jpg,南投縣,魚池鄉,23.864501,120.91191,南投縣魚池鄉水社碼頭
林班道體驗工廠,/hotspots/taiwan_img/林班道體驗工廠.jpg,南投縣,水里鄉,23.832276,120.86543,南投縣水里鄉車埕村民權巷101-5號
車埕木業展示館,/hotspots/taiwan_img/車埕木業展示館.jpg,南投縣,水里鄉,23.833774,120.86587,南投縣水里鄉民權巷110-2號
日月潭纜車,/hotspots/taiwan_img/日月潭纜車.jpg,南投縣,魚池鄉,23.852248,120.93473,南投縣魚池鄉日月村中正路102號
向山自行車道,/hotspots/taiwan_img/向山自行車道.jpg,南投縣,魚池鄉,23.852933,120.90173,南投縣魚池鄉中山路
日月潭國家風景區-車埕遊客中心,/hotspots/taiwan_img/日月潭國家風景區-車埕遊客中心.jpg,南投縣,水里鄉,23.832053,120.86594,南投縣水里鄉車埕村民權巷127號
水社商圈,/hotspots/taiwan_img/水社商圈.jpg,南投縣,魚池鄉,23.864969,120.91153,南投縣魚池鄉名勝街
日月潭伊達邵碼頭,/hotspots/taiwan_img/日月潭伊達邵碼頭.jpg,南投縣,魚池鄉,23.84974,120.92967,南投縣魚池鄉伊達邵碼頭
日月潭水蛙頭步道,/hotspots/taiwan_img/日月潭水蛙頭步道.jpg,南投縣,魚池鄉,23.857507,120.93976,南投縣魚池鄉水蛙頭步道
日月潭玄光碼頭,/hotspots/taiwan_img/日月潭玄光碼頭.jpg,南投縣,魚池鄉,23.8527,120.9132,南投縣魚池鄉玄光碼頭
日月潭松柏崙步道,/hotspots/taiwan_img/日月潭松柏崙步道.jpg,南投縣,魚池鄉,23.868935,120.9291,南投縣魚池鄉松柏崙步道
日月潭大竹湖步道,/hotspots/taiwan_img/日月潭大竹湖步道.jpg,南投縣,魚池鄉,23.863331,120.94082,南投縣魚池鄉大竹湖步道
九九峰動物樂園,/hotspots/taiwan_img/九九峰動物樂園.jpg,南投縣,草屯鎮,23.96221,120.70748,南投縣草屯鎮富寮里富頂路一段726巷99號
北港朝天宮,/hotspots/taiwan_img/北港朝天宮.jpg,雲林縣,北港鎮,23.567805,120.30464,雲林縣北港鎮中山路178號
草嶺風景區,/hotspots/taiwan_img/草嶺風景區.jpg,雲林縣,古坑鄉,23.583575,120.69738,雲林縣古坑鄉草嶺村
西螺大橋,/hotspots/taiwan_img/西螺大橋.jpg,雲林縣,西螺鎮,23.811288,120.46065,雲林縣西螺鎮建興路
劍湖山世界主題樂園,/hotspots/taiwan_img/劍湖山世界主題樂園.jpg,雲林縣,古坑鄉,23.617947,120.57833,雲林縣古坑鄉大湖口67號
華山休閒農業區,/hotspots/taiwan_img/華山休閒農業區.jpg,雲林縣,古坑鄉,23.59497,120.59724,雲林縣古坑鄉華山村41號
塭港堆燈塔,/hotspots/taiwan_img/塭港堆燈塔.jpg,雲林縣,口湖鄉,23.446015,120.04061,雲林縣口湖鄉外傘頂洲
綠色隧道景觀公園,/hotspots/taiwan_img/綠色隧道景觀公園.jpg,雲林縣,古坑鄉,23.659291,120.54098,雲林縣古坑鄉湳仔村湳仔路
太平老街,/hotspots/taiwan_img/太平老街.jpg,雲林縣,斗六市,23.708506,120.54183,雲林縣斗六市太平路
雲嘉南濱海國家風景區-口湖遊客中心,/hotspots/taiwan_img/雲嘉南濱海國家風景區-口湖遊客中心.jpg,雲林縣,口湖鄉,23.548206,120.18227,雲林縣口湖鄉梧南村光明路163號
台西漁港,/hotspots/taiwan_img/台西漁港.jpg,雲林縣,台西鄉,23.704888,120.17393,雲林縣台西鄉海埔地海堤外側
椬梧滯洪池,/hotspots/taiwan_img/椬梧滯洪池.jpg,雲林縣,口湖鄉,23.541502,120.17352,雲林縣口湖鄉
虎尾鐵橋,/hotspots/taiwan_img/虎尾鐵橋.jpg,雲林縣,虎尾鎮,23.701737,120.43718,雲林縣虎尾鎮
